age_bracket,gender_nonnumeric,category,amount,fraud,gender,beauty,fashion,food,health,home,hotels,leisure,other,restaurants,sports,tech,transport,travel
4,F,transport,23.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,34.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,F,transport,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,56.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,9.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,0.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,sports,36.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,F,transport,18.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,38.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,food,17.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,77.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,28.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,11.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,26.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,12.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,20.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,fashion,59.23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,26.34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,33.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,11.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,11.43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,health,72.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,F,food,23.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,36.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,20.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,33.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,29.62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,food,23.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,29.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,23.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,15.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,food,3.29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,transport,7.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,19.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,2.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,98.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,F,transport,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,19.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,food,43.38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,M,transport,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,11.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,157.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,F,health,214.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,F,transport,27.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,76.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,F,transport,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,25.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,sports,68.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,M,transport,1.39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,33.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,24.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,15.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,40.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,health,200.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,M,transport,12.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,37.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,37.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,63.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,6.96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,59.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,39.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,35.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,40.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,54.07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,12.62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,18.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,F,transport,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,21.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,21.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,27.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,52.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,26.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,2.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,30.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,40.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,26.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,31.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,73.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,M,transport,14.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,44.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,5.58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,22.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,food,24.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,M,transport,56.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,44.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,68.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,22.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,12.49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,67.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,43.09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,25.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,health,45.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,F,transport,19.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,33.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,transport,46.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,57.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,restaurants,155.73,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,M,transport,16.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,37.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,38.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,47.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,46.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,23.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,37.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,22.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,71.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,44.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,52.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,45.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,30.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U,E,transport,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,14.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,26.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,M,transport,31.96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,beauty,30.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,M,transport,23.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,restaurants,63.51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,F,transport,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,health,76.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,M,transport,5.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,1.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,health,166.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,M,beauty,37.16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,F,health,121.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,F,food,92.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,beauty,6.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,F,transport,61.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,32.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,24.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,46.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,31.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,27.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,45.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,F,transport,26.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,16.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,health,99.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,F,transport,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,27.78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,beauty,105.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,4.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,52.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,54.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,23.98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,11.58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,33.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,43.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,39.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,71.23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,57.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,28.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,55.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,45.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,21.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,6.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,fashion,106.65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,M,transport,3.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,28.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,51.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,35.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,72.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,48.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,25.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,53.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,35.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,16.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,42.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,31.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,54.78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,31.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,25.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,23.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,health,132.04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,M,beauty,34.35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,M,transport,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,F,transport,15.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,29.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,restaurants,41.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,F,food,3.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,F,health,53.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,F,transport,27.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,20.32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,53.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,30.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,fashion,224.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,F,transport,60.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,restaurants,13.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,M,transport,28.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,43.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,food,25.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,sports,236.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,F,transport,45.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,51.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,20.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,48.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,21.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,12.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,40.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,18.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,food,27.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,transport,52.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,36.85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,15.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,59.14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,food,47.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,restaurants,38.12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,M,health,112.31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,M,transport,35.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,25.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,60.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,34.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,32.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,55.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,50.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,M,beauty,7.62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,30.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,31.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,44.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,19.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,43.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,34.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,26.68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,beauty,20.46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,F,transport,30.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,31.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,41.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,34.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,37.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,9.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,F,transport,22.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,32.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,13.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,health,94.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,M,transport,48.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,10.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,10.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,sports,37.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,F,transport,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,34.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,41.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,34.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,food,26.54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,F,hotels,142.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,F,transport,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,17.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,33.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,44.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,30.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,27.98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,5.36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,20.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,32.32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,18.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,33.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,44.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,14.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,7.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,24.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,21.47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,beauty,48.79,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,32.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,36.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,30.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,35.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,29.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,26.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
